                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    482,                0.50566,                0.32736,                0.81793,                0.92639,                0.85072,                0.89826,                0.68029,                0.67734,                 0.4343,                0.88891,              0.0040476,              0.0040476,              0.0040476
                    483,                0.50661,                0.32265,                0.81535,                0.93105,                0.83606,                0.89585,                0.68043,                0.68409,                0.43445,                0.89164,              0.0040352,              0.0040352,              0.0040352
                    484,                0.50255,                0.32267,                0.81668,                0.93997,                0.83582,                0.89623,                0.68302,                 0.6855,                0.43827,                0.89149,              0.0040229,              0.0040229,              0.0040229
                    485,                0.50753,                0.32557,                 0.8164,                0.94112,                  0.846,                0.89649,                0.68325,                0.68791,                0.43826,                0.89353,              0.0040105,              0.0040105,              0.0040105
                    486,                 0.5035,                0.32276,                0.81634,                0.92698,                0.84037,                0.89237,                0.67651,                0.68821,                0.43444,                0.89388,              0.0039981,              0.0039981,              0.0039981
                    487,                  0.501,                0.32108,                0.81569,                0.93848,                0.83572,                0.89193,                0.67783,                0.68752,                0.43359,                0.89518,              0.0039857,              0.0039857,              0.0039857
                    488,                0.50212,                0.32212,                0.81459,                0.94394,                0.83317,                0.89373,                0.68496,                0.68909,                0.43101,                0.89506,              0.0039734,              0.0039734,              0.0039734
                    489,                0.50319,                0.32135,                0.81603,                0.92314,                 0.8522,                0.89458,                0.68604,                0.68677,                0.43175,                  0.895,               0.003961,               0.003961,               0.003961
                    490,                0.49746,                0.31785,                0.81669,                0.94819,                0.82939,                0.89037,                0.68771,                0.68826,                0.43577,                 0.8943,              0.0039486,              0.0039486,              0.0039486
                    491,                0.49747,                0.32266,                0.81306,                0.91805,                0.85115,                0.88984,                0.68673,                0.68557,                0.43997,                0.89321,              0.0039362,              0.0039362,              0.0039362
                    492,                 0.5076,                 0.3237,                0.81817,                0.91801,                0.84439,                0.88972,                 0.6886,                0.68593,                0.44444,                 0.8939,              0.0039239,              0.0039239,              0.0039239
                    493,                 0.5049,                0.32294,                0.81488,                0.94685,                0.82066,                 0.8906,                0.68736,                0.68409,                0.44083,                0.89362,              0.0039115,              0.0039115,              0.0039115
                    494,                0.50082,                0.32241,                0.81478,                0.94448,                0.84113,                0.89306,                0.69104,                0.68245,                 0.4434,                0.89148,              0.0038991,              0.0038991,              0.0038991
                    495,                0.50068,                0.32122,                0.81459,                0.94921,                0.83529,                0.88918,                0.68557,                0.68264,                0.44564,                0.89189,              0.0038867,              0.0038867,              0.0038867
                    496,                0.50451,                0.31954,                0.81402,                0.94566,                 0.8445,                0.89046,                0.68999,                0.68204,                0.44427,                 0.8909,              0.0038744,              0.0038744,              0.0038744
                    497,                0.49973,                0.32167,                0.81784,                 0.9444,                 0.8435,                0.88946,                 0.6895,                0.67918,                0.44292,                0.88921,               0.003862,               0.003862,               0.003862
                    498,                0.50895,                0.32331,                0.81476,                0.94136,                0.84129,                0.88669,                0.68718,                0.67713,                0.44095,                0.88851,              0.0038496,              0.0038496,              0.0038496
                    499,                0.50223,                0.32461,                0.81739,                0.94388,                0.84104,                0.88459,                0.68136,                0.67592,                0.44302,                0.88771,              0.0038372,              0.0038372,              0.0038372
                    500,                  0.501,                0.31949,                0.81599,                 0.9353,                0.82985,                0.88261,                0.68076,                0.67451,                0.44447,                0.88683,              0.0038249,              0.0038249,              0.0038249
                    501,                0.50215,                0.32195,                0.81968,                0.93087,                0.83398,                0.88119,                0.67765,                0.67526,                0.44787,                0.88751,              0.0038125,              0.0038125,              0.0038125
                    502,                0.49666,                0.31821,                0.81631,                0.93095,                0.84326,                0.88448,                0.67849,                0.67548,                0.44272,                0.88789,              0.0038001,              0.0038001,              0.0038001
                    503,                0.49816,                0.32204,                0.81522,                0.92385,                0.85406,                0.89326,                0.68324,                0.67703,                0.44174,                0.89192,              0.0037878,              0.0037878,              0.0037878
                    504,                0.50126,                0.32038,                0.81581,                0.92374,                0.84882,                0.89211,                 0.6815,                0.67736,                0.43929,                0.89101,              0.0037754,              0.0037754,              0.0037754
                    505,                 0.4977,                0.32099,                0.81515,                0.93727,                0.84086,                0.89084,                0.68385,                0.67573,                0.43664,                 0.8898,               0.003763,               0.003763,               0.003763
                    506,                0.50228,                0.32153,                0.81573,                0.94965,                0.83887,                0.89338,                0.68266,                0.67667,                0.43392,                0.88954,              0.0037506,              0.0037506,              0.0037506
                    507,                0.50105,                0.31895,                0.81817,                0.95081,                0.83948,                0.89543,                0.68353,                0.67867,                0.42937,                0.89029,              0.0037383,              0.0037383,              0.0037383
                    508,                0.49181,                0.31614,                0.81457,                0.94166,                0.83992,                0.89682,                0.68511,                0.67986,                 0.4304,                0.89099,              0.0037259,              0.0037259,              0.0037259
                    509,                0.49507,                0.31613,                0.81517,                0.93659,                 0.8416,                0.89379,                0.68393,                0.67598,                0.43124,                0.89204,              0.0037135,              0.0037135,              0.0037135
                    510,                0.49791,                0.31986,                0.81718,                0.93239,                0.84355,                 0.8896,                0.68397,                0.67442,                0.43531,                0.89281,              0.0037011,              0.0037011,              0.0037011
                    511,                0.48441,                0.31514,                0.81312,                0.93723,                0.83749,                0.88604,                0.68145,                0.67296,                0.43779,                0.89185,              0.0036888,              0.0036888,              0.0036888
                    512,                0.49841,                0.31891,                0.81604,                0.93746,                0.84208,                0.88752,                0.68285,                0.67437,                0.43811,                0.89168,              0.0036764,              0.0036764,              0.0036764
                    513,                0.48843,                0.31581,                0.81469,                 0.9403,                0.84526,                0.89137,                0.68361,                0.67712,                0.43698,                0.89172,               0.003664,               0.003664,               0.003664
                    514,                0.49009,                 0.3173,                0.81225,                0.94326,                 0.8445,                0.88895,                0.68219,                0.67921,                0.43953,                0.88998,              0.0036516,              0.0036516,              0.0036516
                    515,                0.49631,                0.31825,                0.81558,                0.94391,                0.83588,                0.88791,                0.68515,                0.67987,                0.44138,                0.88996,              0.0036393,              0.0036393,              0.0036393
                    516,                0.49084,                0.31453,                0.81175,                0.94374,                0.84551,                 0.8944,                0.68838,                0.68351,                0.43925,                0.89181,              0.0036269,              0.0036269,              0.0036269
                    517,                0.49658,                0.31995,                0.81572,                0.93747,                0.83565,                0.89609,                0.68986,                0.68021,                0.44041,                0.89126,              0.0036145,              0.0036145,              0.0036145
                    518,                0.48998,                0.31523,                0.81591,                0.94606,                0.83397,                0.89983,                0.68848,                0.68109,                0.43846,                0.89085,              0.0036021,              0.0036021,              0.0036021
                    519,                0.49986,                0.31972,                0.81539,                0.95288,                0.83213,                0.89656,                0.67994,                0.67941,                0.43589,                0.88946,              0.0035898,              0.0035898,              0.0035898
                    520,                0.48288,                0.31186,                0.81653,                0.93301,                0.84145,                0.89554,                0.67948,                  0.679,                 0.4345,                0.89028,              0.0035774,              0.0035774,              0.0035774
                    521,                0.49894,                0.31824,                0.81525,                0.91889,                 0.8599,                0.89736,                0.68175,                0.68222,                0.43812,                0.89148,               0.003565,               0.003565,               0.003565
                    522,                0.48911,                0.31782,                0.81511,                0.93143,                0.84679,                0.89842,                0.68241,                0.68127,                0.43706,                0.89297,              0.0035526,              0.0035526,              0.0035526
                    523,                0.48423,                0.31127,                 0.8146,                0.94811,                0.84398,                0.89922,                0.68618,                0.67965,                  0.436,                0.89352,              0.0035403,              0.0035403,              0.0035403
                    524,                0.48171,                0.30995,                0.81359,                0.94431,                0.84618,                0.90074,                 0.6868,                0.67802,                0.43426,                0.89364,              0.0035279,              0.0035279,              0.0035279
